url,linked from,server response,redirect link,replacement link
http://writing.upenn.edu/epc/authors/bernstein/reviews/Williams-Nerys_Lit-Encl_2009.pdf,/epc/authors/bernstein/cb_bio.html,200,,
http://www.statcounter.com/,/epc/authors/bernstein/cb_bio.html,301,http://statcounter.com/,
http://writing.upenn.edu/epc/authors/bernstein,/epc/authors/bernstein/cb_res.html,301,http://writing.upenn.edu/epc/authors/bernstein/,
http://press.uchicago.edu/ucp/books/book/chicago/P/bo22438837.html,/epc/authors/bernstein/cb_res.html,301,https://www.press.uchicago.edu/ucp/books/book/chicago/P/bo22438837.html,
https://jacket2.org/commentary/recalculating,/epc/authors/bernstein/cb_res.html,200,,
https://jacket2.org/commentary/blind-witness-three-america-operas-ben-yarmolinsky-and-charles-bernstein,/epc/authors/bernstein/cb_res.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/books/shadowtime.html,/epc/authors/bernstein/cb_res.html,404,,
http://www.greeninteger.com/book-digital.cfm?-Charles-Bernstein-Dark-City-&BookID=283,/epc/authors/bernstein/cb_res.html,200,,
http://writing.upenn.edu/pepc/books/bernstein/rough-trades/cover.html,/epc/authors/bernstein/cb_res.html,200,,
http://www.saltpublishing.com/books/smc/1844710009.htm,/epc/authors/bernstein/cb_res.html,301,https://www.saltpublishing.com/books/smc/1844710009.htm,
http://roofbooks.com/Book/index.cfm?GCOI=93780100173080,/epc/authors/bernstein/cb_res.html,302,/Book/index.cfm?GCOI=93780100173080,
http://www.spdbooks.org/Products/0937804037/controlling-interests.aspx,/epc/authors/bernstein/cb_res.html,301,https://www.spdbooks.org/Products/Default.aspx?bookid=0937804037,
http://english.utah.edu/eclipse/projects/LEGEND/legend.html,/epc/authors/bernstein/cb_res.html,302,https://english.utah.edu/eclipse/projects/LEGEND/legend.html,
https://jacket2.org/commentary/poetic-justice-1979,/epc/authors/bernstein/cb_res.html,200,,
http://english.utah.edu/eclipse/projects/SHADE/shade.html,/epc/authors/bernstein/cb_res.html,302,https://english.utah.edu/eclipse/projects/SHADE/shade.html,
https://jacket2.org/commentary/last-words-%E2%80%98sentences-my-father-used%E2%80%99-no-press,/epc/authors/bernstein/cb_res.html,200,,
http://www.granarybooks.com/books/daze/daze1.html,/epc/authors/bernstein/cb_res.html,200,,
http://writing.upenn.edu/epc/authors/bernstein,/epc/authors/bernstein/cv-full.html,301,http://writing.upenn.edu/epc/authors/bernstein/,
http://writing.upenn.edu/epc/authors/bernstein/CV-full_7-11-18.pdf,/epc/authors/bernstein/cv-full.html,200,,
https://jacket2.org/commentary/charles-bernstein,/epc/authors/bernstein/cv-full.html,200,,
http://www.twitter.com/ChrlesBernstein,/epc/authors/bernstein/cv-full.html,301,https://www.twitter.com/ChrlesBernstein,
http://writing.upenn.edu/epc/authors/bernstein/cv-full_3-17.pdf,/epc/authors/bernstein/cv-full.html,404,,
http://writing.upenn.edu/pennsound,/epc/authors/bernstein/essays/OSullivan.html,301,http://writing.upenn.edu/pennsound/,
http://media.sas.upenn.edu/pennsound/authors/Bernstein/singles/Bernstein-Charles_Close-Listening-Intro_July-01_long.mp3,/epc/authors/bernstein/essays/close-listening.html,302,https://media.sas.upenn.edu/pennsound/authors/Bernstein/singles/Bernstein-Charles_Close-Listening-Intro_July-01_long.mp3,
http://media.sas.upenn.edu/pennsound/authors/Bernstein/singles/Bernstein-Charles_Close-Listening-Intro_July-01_short.mp3,/epc/authors/bernstein/essays/close-listening.html,302,https://media.sas.upenn.edu/pennsound/authors/Bernstein/singles/Bernstein-Charles_Close-Listening-Intro_July-01_short.mp3,
http://writing.upenn.edu/pennsound,/epc/authors/bernstein/essays/cooking-by-number.html,301,http://writing.upenn.edu/pennsound/,
http://english.utah.edu/eclipse/projects/LENS/lens.html,/epc/authors/bernstein/essays/kuenstler.html,302,https://english.utah.edu/eclipse/projects/LENS/lens.html,
http://writing.upenn.edu/pennsound/x/Kuenstler.html,/epc/authors/bernstein/essays/kuenstler.html,301,http://writing.upenn.edu/pennsound/x/Kuenstler.php,
http://press.uchicago.edu/ucp/books/book/chicago/P/bo22438837.html,/epc/authors/bernstein/index.html,301,https://www.press.uchicago.edu/ucp/books/book/chicago/P/bo22438837.html,
http://jacket2.org/commentary/recalculating,/epc/authors/bernstein/index.html,200,,
https://jacket2.org/commentary/charles-bernstein,/epc/authors/bernstein/index.html,200,,
http://www.twitter.com/ChrlesBernstein,/epc/authors/bernstein/index.html,301,https://www.twitter.com/ChrlesBernstein,
https://jacket2.org/commentary/salt-companion-charles-bernstein-ed-william-allegrezza,/epc/authors/bernstein/index.html,200,,
http://writing.upenn.edu/pennsound/x/Bernstein.php,/epc/authors/bernstein/index.html,200,,
https://www.poetryfoundation.org/poets/charles-bernstein,/epc/authors/bernstein/index.html,403,,http://web.archive.org/web/20171120004551/https://www.poetryfoundation.org/poets/charles-bernstein
https://www.poets.org/poetsorg/poet/charles-bernstein,/epc/authors/bernstein/index.html,200,,
http://www.askgertrude.net/esdale/bernstein.pdf,/epc/authors/bernstein/index.html,404,,http://web.archive.org/web/20171010135651/http://www.askgertrude.net/esdale/bernstein.pdf
http://writing.upenn.edu/epc/authors/bernstein/reviews/Williams-Nerys_Lit-Encl_2009.pdf,/epc/authors/bernstein/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/wreading-experiments.html,/epc/authors/bernstein/index.html,404,,
http://www.writing.upenn.edu/bernstein/experiments.html,/epc/authors/bernstein/index.html,200,,
http://writing.upenn.edu/epc/authors/library/Bernstein-Charles_Poem-Profiler.html,/epc/authors/bernstein/index.html,404,,
http://writing.upenn.edu/epc/authors/library/Bernstein-Charles_Poem-Profiler_EZ.html,/epc/authors/bernstein/index.html,404,,
http://writing.upenn.edu/pepc/meaning/Bernstein/,/epc/authors/bernstein/index.html,200,,
http://felixbernstein.com/,/epc/authors/bernstein/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/books/all-the-whiskey,/epc/authors/bernstein/index.html,301,http://writing.upenn.edu/epc/authors/bernstein/books/all-the-whiskey/,
http://www.greeninteger.com/book-digital.cfm?-Charles-Bernstein-Dark-City-&BookID=283,/epc/authors/bernstein/index.html,200,,
http://writing.upenn.edu/epc/sound/live-ear/,/epc/authors/bernstein/index.html,404,,
http://writing.upenn.edu/epc/authors/bernstein/books/Bernstein-Charles_Susan-Bee_Log-Rhythms.pdf,/epc/authors/bernstein/index.html,200,,
http://www.writing.upenn.edu/pennsound/,/epc/authors/bernstein/index2.html,200,,
http://writing.upenn.edu/pennsound,/epc/authors/bernstein/interviews/Greenwald.html,301,http://writing.upenn.edu/pennsound/,
http://writing.upenn.edu/epc//authors/bernstein/orphan/1-1.gif,/epc/authors/bernstein/orphan/1.html,200,,
http://writing.upenn.edu/epc//authors/bernstein/orphan/2-1.gif,/epc/authors/bernstein/orphan/2.html,200,,
http://writing.upenn.edu/epc//authors/bernstein/orphan/3-1.gif,/epc/authors/bernstein/orphan/3.html,200,,
http://writing.upenn.edu/epc//authors/bernstein/orphan/4-1.gif,/epc/authors/bernstein/orphan/4.html,200,,
http://writing.upenn.edu/epc//authors/bernstein/orphan/5-1.gif,/epc/authors/bernstein/orphan/5.html,200,,
http://writing.upenn.edu/epc//authors/bernstein/orphan/6-1.gif,/epc/authors/bernstein/orphan/6.html,200,,
http://writing.upenn.edu/epc//authors/bernstein/orphan/index.html,/epc/authors/bernstein/orphan/6.html,200,,
http://www.granarybooks.com/,/epc/authors/bernstein/orphan/index.html,302,https://www.granarybooks.com,
http://www.granarybooks.com/,/epc/authors/bernstein/poems/forward/forward.html,302,https://www.granarybooks.com,
http://writing.upenn.edu/pennsound,/epc/authors/bernstein/poems/oshamnu.html,301,http://writing.upenn.edu/pennsound/,
http://articles.philly.com/2003-03-31/news/25473754_1_war-stories-teletype-machine-reason,/epc/authors/bernstein/poems/war_stories.html,301,http://www.philly.com/archives,
http://media.sas.upenn.edu/pennsound/authors/Bernstein/CM/Bernstein-Charles_03_War-Stories_NY_12-20-04.mp3,/epc/authors/bernstein/poems/war_stories.html,302,https://media.sas.upenn.edu/pennsound/authors/Bernstein/CM/Bernstein-Charles_03_War-Stories_NY_12-20-04.mp3,
http://www.writing.upenn.edu/pennsound/x/Poets-Against-The-War.php,/epc/authors/bernstein/poems/war_stories.html,200,,
http://mappemunde.typepad.com/mappemunde/,/epc/authors/bernstein/reviews/peterson.html,200,,
http://mappemunde.typepad.com/mappemunde/2004/12/bricky.html,/epc/authors/bernstein/reviews/peterson.html,200,,
http://www.analogous.net/bernsteinbee.html,/epc/authors/bernstein/reviews/peterson.html,200,,
http://www.analogous.net/bernsteinbeecollab.html,/epc/authors/bernstein/reviews/peterson.html,200,,
http://www.analogous.net/beedruckercollab.html,/epc/authors/bernstein/reviews/peterson.html,200,,
http://writing.upenn.edu/epc/authors/bee/images/See-no-Evil-100dpi.JPG,/epc/authors/bernstein/reviews/peterson.html,404,,
http://bostonreview.net/BR25.2/bernstein.html,/epc/authors/bernstein/reviews/peterson.html,301,http://bostonreview.net/archives/BR25.2/bernstein.html,
http://tribute-airy.blogspot.com/2004/11/back-from-beebernstein-thing.html,/epc/authors/bernstein/reviews/peterson.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/poems/self-help.html,/epc/authors/bernstein/reviews/peterson.html,404,,
http://www.ronsilliman.blogspot.com/,/epc/authors/bernstein/reviews/silliman.html,301,https://ronsilliman.blogspot.com/,
http://www.ronsilliman.blogspot.com/,/epc/authors/bernstein/reviews/silliman2.html,301,https://ronsilliman.blogspot.com/,
http://www.ronsilliman.blogspot.com/,/epc/authors/bernstein/reviews/sussman.html,301,https://ronsilliman.blogspot.com/,
http://writing.upenn.edu/tp/3004730/19991119/TLS/DDW?W%3DBODY+PH+ANY+%27bernstein%27+AND+x+%5E%3D+%270%27+AND+y+%5E%3D+%279%27%26M%3D71%26K%3D954697434%26R%3DY%26U%3D1,/epc/authors/bernstein/reviews/tls-quinn.html,404,,
http://www.greeninteger.com/book.cfm?CFID=550659&CFTOKEN=65196388&BookID=151,/epc/authors/bernstein/shadowtime/LCF.html,200,,
http://www.nmcrec.co.uk/?page=home,/epc/authors/bernstein/shadowtime/LCF.html,301,https://www.nmcrec.co.uk/?page=home,
http://www.argotistonline.co.uk/Ferneyhough%20essay.htm,/epc/authors/bernstein/shadowtime/LCF.html,200,,
http://www.argotistonline.co.uk/Bernstein%20interview.htm,/epc/authors/bernstein/shadowtime/LCF.html,200,,
http://en.wikipedia.org/wiki/Walter_Benjamin,/epc/authors/bernstein/shadowtime/LCF.html,301,https://en.wikipedia.org/wiki/Walter_Benjamin,
http://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,/epc/authors/bernstein/shadowtime/NMC.html,301,https://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,
http://www.nmcrec.co.uk/recording/shadowtime-0,/epc/authors/bernstein/shadowtime/NMC.html,301,https://www.nmcrec.co.uk/recording/shadowtime-0,
http://www.nmcrec.co.uk,/epc/authors/bernstein/shadowtime/NMC.html,301,http://www.nmcrec.co.uk/,
http://web.archive.org/web/20071213031010/http://www.nmcrec.co.uk/?page=rels/123/fabrice.html,/epc/authors/bernstein/shadowtime/NMC.html,200,,
http://web.archive.org/web/20071213031024/http://www.nmcrec.co.uk/?page=rels/123/shadowsynopsis.html,/epc/authors/bernstein/shadowtime/NMC.html,200,,
http://web.archive.org/web/20071213031044/http://www.nmcrec.co.uk/?page=rels/123/shadowcast.html,/epc/authors/bernstein/shadowtime/NMC.html,200,,
http://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,/epc/authors/bernstein/shadowtime/Synopsis-French.html,301,https://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,
http://www.nmcrec.co.uk/recording/shadowtime-0,/epc/authors/bernstein/shadowtime/Synopsis-French.html,301,https://www.nmcrec.co.uk/recording/shadowtime-0,
http://www.nmcrec.co.uk,/epc/authors/bernstein/shadowtime/Synopsis-French.html,301,http://www.nmcrec.co.uk/,
http://web.archive.org/web/20071213031010/http://www.nmcrec.co.uk/?page=rels/123/fabrice.html,/epc/authors/bernstein/shadowtime/Synopsis-French.html,200,,
http://web.archive.org/web/20071213031024/http://www.nmcrec.co.uk/?page=rels/123/shadowsynopsis.html,/epc/authors/bernstein/shadowtime/Synopsis-French.html,200,,
http://web.archive.org/web/20071213031044/http://www.nmcrec.co.uk/?page=rels/123/shadowcast.html,/epc/authors/bernstein/shadowtime/Synopsis-French.html,200,,
http://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,/epc/authors/bernstein/shadowtime/hempel.html,301,https://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,
http://www.nmcrec.co.uk/recording/shadowtime-0,/epc/authors/bernstein/shadowtime/hempel.html,301,https://www.nmcrec.co.uk/recording/shadowtime-0,
http://www.nmcrec.co.uk,/epc/authors/bernstein/shadowtime/hempel.html,301,http://www.nmcrec.co.uk/,
http://web.archive.org/web/20071213031010/http://www.nmcrec.co.uk/?page=rels/123/fabrice.html,/epc/authors/bernstein/shadowtime/hempel.html,200,,
http://web.archive.org/web/20071213031024/http://www.nmcrec.co.uk/?page=rels/123/shadowsynopsis.html,/epc/authors/bernstein/shadowtime/hempel.html,200,,
http://web.archive.org/web/20071213031044/http://www.nmcrec.co.uk/?page=rels/123/shadowcast.html,/epc/authors/bernstein/shadowtime/hempel.html,200,,
http://www.nmcrec.co.uk/recording/shadowtime-0,/epc/authors/bernstein/shadowtime/index.html,301,https://www.nmcrec.co.uk/recording/shadowtime-0,
http://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,/epc/authors/bernstein/shadowtime/index.html,301,https://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,
https://www.youtube.com/playlist?list=PLUSRfoOcUe4YM1fhnWJkrUbfZXB5FXkUI,/epc/authors/bernstein/shadowtime/index.html,200,,
http://www.greeninteger.com/book.cfm?CFID=550659&CFTOKEN=65196388&BookID=151,/epc/authors/bernstein/shadowtime/index.html,200,,
http://www.greeninteger.com/book-digital.cfm?-Charles-Bernstein-Shadowtime-&BookID=350,/epc/authors/bernstein/shadowtime/index.html,200,,
http://www.nmcrec.co.uk/recording/shadowtime-0,/epc/authors/bernstein/shadowtime/les-froissements-notes.html,301,https://www.nmcrec.co.uk/recording/shadowtime-0,
http://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,/epc/authors/bernstein/shadowtime/les-froissements-notes.html,301,https://itunes.apple.com/us/album/ferneyhough-shadowtime/id254083777,
https://www.youtube.com/playlist?list=PLUSRfoOcUe4YM1fhnWJkrUbfZXB5FXkUI,/epc/authors/bernstein/shadowtime/les-froissements-notes.html,200,,
http://www.greeninteger.com/book.cfm?CFID=550659&CFTOKEN=65196388&BookID=151,/epc/authors/bernstein/shadowtime/les-froissements-notes.html,200,,
http://www.greeninteger.com/book-digital.cfm?-Charles-Bernstein-Shadowtime-&BookID=350,/epc/authors/bernstein/shadowtime/les-froissements-notes.html,200,,
http://www.mvdaily.com/articles/2004/06/shadowtime1.htm,/epc/authors/bernstein/shadowtime/reviews/Crebbin.html,200,,
http://www.musikundaesthetik.de/,/epc/authors/bernstein/shadowtime/reviews/Lippe-Klaus_from-Musik-Asthetik.html,301,https://www.musikundaesthetik.de,
http://www.musikundaesthetik.de/,/epc/authors/bernstein/shadowtime/reviews/Munchner-Merkur_27-May-04.html,301,https://www.musikundaesthetik.de,
http://www.musikundaesthetik.de/,/epc/authors/bernstein/shadowtime/reviews/NRZ.html,301,https://www.musikundaesthetik.de,
http://www.nytimes.com,/epc/authors/bernstein/shadowtime/reviews/NY-Times_Eichler.html,301,http://www.nytimes.com/,
http://www.nytimes.com/ref/membercenter/help/copyright.html,/epc/authors/bernstein/shadowtime/reviews/NY-Times_Eichler.html,301,http://www.nytimes.com/content/help/rights/copyright/copyright-notice.html,
http://query.nytimes.com/search/query?ppds=bylL&v1=JEREMY%20EICHLER&fdq=19960101&td=sysdate&sort=newest&ac=JEREMY%20EICHLER&inline=nyt-per,/epc/authors/bernstein/shadowtime/reviews/NY-Times_Eichler.html,301,https://www.nytimes.com/search/?ppds=bylL&v1=JEREMY%2520EICHLER&fdq=19960101&td=sysdate&sort=newest&ac=JEREMY%2520EICHLER&inline=nyt-per,
http://www.nytco.com/,/epc/authors/bernstein/shadowtime/reviews/NY-Times_Eichler.html,301,https://www.nytco.com/,
http://www.nytimes.com,/epc/authors/bernstein/shadowtime/reviews/NY-Times_Tommasini.html,301,http://www.nytimes.com/,
http://www.nytimes.com/ref/membercenter/help/copyright.html,/epc/authors/bernstein/shadowtime/reviews/NY-Times_Tommasini.html,301,http://www.nytimes.com/content/help/rights/copyright/copyright-notice.html,
http://www.nytco.com/,/epc/authors/bernstein/shadowtime/reviews/NY-Times_Tommasini.html,301,https://www.nytco.com/,
http://www.nynewsday.com,/epc/authors/bernstein/shadowtime/reviews/Newsday.html,302,http://www.nynewsday.com/,
http://www.sequenza21.com/,/epc/authors/bernstein/shadowtime/reviews/Sequenza.html,200,,
http://www.sequenza21.com,/epc/authors/bernstein/shadowtime/reviews/Sequenza.html,200,,
http://en.wikipedia.org/wiki/Walter_Benjamin,/epc/authors/bernstein/shadowtime/synopsis.html,301,https://en.wikipedia.org/wiki/Walter_Benjamin,
http://www.statcounter.com/,/epc/authors/bernstein/shadowtime/synopsis.html,301,http://statcounter.com/,
http://www.granarybooks.com/catalog.html,/epc/authors/bernstein/visual/anmosaic/defaults.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/anmosaic/?C=N;O=D,/epc/authors/bernstein/visual/anmosaic/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/anmosaic/?C=M;O=A,/epc/authors/bernstein/visual/anmosaic/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/anmosaic/?C=S;O=A,/epc/authors/bernstein/visual/anmosaic/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/anmosaic/?C=D;O=A,/epc/authors/bernstein/visual/anmosaic/index.html,200,,
http://jefferson.village.virginia.edu/pmc/text-only/issue.991/pop-cult.991,/epc/authors/bernstein/visual/anmosaic/medium.html,301,http://pmc.iath.virginia.edu/text-only/issue.991/pop-cult.991,
http://writing.upenn.edu/epc/authors/bernstein/visual/?C=N;O=D,/epc/authors/bernstein/visual/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/?C=M;O=A,/epc/authors/bernstein/visual/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/?C=S;O=A,/epc/authors/bernstein/visual/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/?C=D;O=A,/epc/authors/bernstein/visual/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/IMG00002.GIF,/epc/authors/bernstein/visual/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/IMG00012.GIF,/epc/authors/bernstein/visual/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/dont-remember/,/epc/authors/bernstein/visual/index.html,200,,
http://writing.upenn.edu/epc/authors/bernstein/visual/old.img00001.gif,/epc/authors/bernstein/visual/index.html,200,,
http://web.archive.org/web/20030207052058/http://obooks.com/certain.htm,/epc/authors/berrigan/index.html,200,,
http://www.archive.org,/epc/authors/berrigan/index.html,302,http://www.archive.org/,
http://www.writing.upenn.edu/pennsound/x/Berrigan.html,/epc/authors/berrigan/index.html,301,http://writing.upenn.edu/pennsound/x/Berrigan.php,
http://www.thing.net/~grist/golpub/golmag/grist12/berrpad2.htm,/epc/authors/berrigan/index.html,200,,
http://www.thing.net/~grist/golpub/golmag/grist12/berrpad1.htm,/epc/authors/berrigan/index.html,200,,
http://idt.net/~harris4/rc-forted.html,/epc/authors/berrigan/index.html,301,https://www.idt.net/~harris4/rc-forted.html,
http://www.conjunctions.com/conj35.htm,/epc/authors/berssenbrugge/bernstein.html,404,,http://web.archive.org/web/20151002085031/http://www.conjunctions.com/conj35.htm
http://en.wikipedia.org/wiki/Mei-mei_Berssenbrugge,/epc/authors/berssenbrugge/index.html,301,https://en.wikipedia.org/wiki/Mei-mei_Berssenbrugge,
http://www.poets.org/poet.php/prmPID/989,/epc/authors/berssenbrugge/index.html,301,https://www.poets.org/poet.php/prmPID/989,
http://www.poetryfoundation.org/poem/239662#about,/epc/authors/berssenbrugge/index.html,301,https://www.poetryfoundation.org/poem/239662,
http://writing.upenn.edu/pennsound/x/Berssenbrugge.html,/epc/authors/berssenbrugge/index.html,301,http://writing.upenn.edu/pennsound/x/Berssenbrugge.php,
http://www.poetryfoundation.org/archive/poem.html?id=239668,/epc/authors/berssenbrugge/index.html,301,https://www.poetryfoundation.org/archive/poem.html?id=239668,
http://www.poetryfoundation.org/archive/poem.html?id=239666,/epc/authors/berssenbrugge/index.html,301,https://www.poetryfoundation.org/archive/poem.html?id=239666,
http://www.poetryfoundation.org/archive/poem.html?id=239664,/epc/authors/berssenbrugge/index.html,301,https://www.poetryfoundation.org/archive/poem.html?id=239664,
http://www.poetryfoundation.org/archive/poem.html?id=239662,/epc/authors/berssenbrugge/index.html,301,https://www.poetryfoundation.org/archive/poem.html?id=239662,
http://www.poets.org/viewmedia.php/prmMID/19651,/epc/authors/berssenbrugge/index.html,301,https://www.poets.org/viewmedia.php/prmMID/19651,
http://www.poets.org/viewmedia.php/prmMID/19114,/epc/authors/berssenbrugge/index.html,301,https://www.poets.org/viewmedia.php/prmMID/19114,
http://www.poets.org/viewmedia.php/prmMID/16580,/epc/authors/berssenbrugge/index.html,301,https://www.poets.org/viewmedia.php/prmMID/16580,
http://www.poets.org/viewmedia.php/prmMID/19132,/epc/authors/berssenbrugge/index.html,301,https://www.poets.org/viewmedia.php/prmMID/19132,
http://www.poets.org/viewmedia.php/prmMID/19576,/epc/authors/berssenbrugge/index.html,301,https://www.poets.org/viewmedia.php/prmMID/19576,
http://www.asu.edu/pipercwcenter/how2journal/archive/print_archive/alerts0189.html,/epc/authors/berssenbrugge/index.html,200,,
http://www.conjunctions.com/archives/c17-mm.htm,/epc/authors/berssenbrugge/index.html,404,,http://web.archive.org/web/20060610065451/http://conjunctions.com:80/archives/c17-mm.htm
http://jacketmagazine.com/27/hint-bers.html,/epc/authors/berssenbrugge/index.html,200,,
http://bombsite.com/issues/96/articles/2835,/epc/authors/berssenbrugge/index.html,503,,
http://www.raintaxi.com/online/1998spring/mei-mei.shtml,/epc/authors/berssenbrugge/index.html,404,,http://web.archive.org/web/20131004173248/http://www.raintaxi.com/online/1998spring/mei-mei.shtml
http://www.raintaxi.com/online/2006summer/berssenbrugge.shtml,/epc/authors/berssenbrugge/index.html,404,,http://web.archive.org/web/20131016045751/http://raintaxi.com/online/2006summer/berssenbrugge.shtml
http://www.asu.edu/pipercwcenter/how2journal/vol_3_no_2/ecopoetics/essays/skinner.html,/epc/authors/berssenbrugge/index.html,200,,
http://www.writing.upenn.edu/pennsound/,/epc/authors/betts/index.htm,200,,
http://www.kswnet.org/kswextra/biblio.cfm?profile=48,/epc/authors/betts/index.htm,500,,
http://www.bookthug.ca/proddetail.php?prod=1026,/epc/authors/betts/index.htm,301,http://bookthug.ca/proddetail.php?prod=1026,
http://www.bookthug.ca/proddetail.php?prod=1889,/epc/authors/betts/index.htm,301,http://bookthug.ca/proddetail.php?prod=1889,
http://www.amazon.ca/Others-Raisd-Me-Gregory-Betts/dp/1897141300,/epc/authors/betts/index.htm,301,https://www.amazon.ca/Others-Raisd-Me-Gregory-Betts/dp/1897141300,
http://www.quattrobooks.ca/books.html,/epc/authors/betts/index.htm,403,,http://web.archive.org/web/20110228024417/http://www.quattrobooks.ca/books.html
http://www.kobobooks.com/ebook/Psychic-Geographies-And-Other-Topics/book-fw74XXXg80-A7NjMJzzAxA/page1.html?utm_source=indigo&utm_medium=web&utm_campaign=retailer,/epc/authors/betts/index.htm,301,https://www.kobo.com/ebook/Psychic-Geographies-And-Other-Topics/book-fw74XXXg80-A7NjMJzzAxA/page1.html?utm_source=indigo&utm_medium=web&utm_campaign=retailer,
http://abovegroundpress.blogspot.com/2008/03/new-from-aboveground-press_06.html,/epc/authors/betts/index.htm,200,,
http://bookthug.ca/proddetail.php?prod=1026,/epc/authors/betts/index.htm,404,,http://web.archive.org/web/20130804180308/http://www.bookthug.ca/proddetail.php?prod=1026
http://bookthug.ca/proddetail.php?prod=1889&cat=1,/epc/authors/betts/index.htm,404,,http://web.archive.org/web/20130804180332/http://www.bookthug.ca/proddetail.php?prod=1889
http://www.amazon.ca/Others-Raisd-Me-Gregory-Betts/dp/1897141300/ref=sr_1_1?ie=UTF8&s=books&qid=1278452160&sr=8-1,/epc/authors/betts/index.htm,301,https://www.amazon.ca/Others-Raisd-Me-Gregory-Betts/dp/1897141300/ref=sr_1_1?ie=UTF8&s=books&qid=1278452160&sr=8-1,
http://www.amazon.ca/Psychic-Geographies-Other-Topics-Gregory/dp/1926802004/ref=sr_1_5?s=books&ie=UTF8&qid=1278452181&sr=1-5,/epc/authors/betts/index.htm,301,https://www.amazon.ca/Psychic-Geographies-Other-Topics-Gregory/dp/1926802004/ref=sr_1_5?s=books&ie=UTF8&qid=1278452181&sr=1-5,
http://www.exileeditions.com/2003listA.html,/epc/authors/betts/index.htm,404,,http://web.archive.org/web/20160427025019/http://www.exileeditions.com/2003listA.html
http://www.exileeditions.com/singleorders08/harrisward.html,/epc/authors/betts/index.htm,404,,http://web.archive.org/web/20130823221010/http://exileeditions.com/singleorders08/harrisward.html
http://www.presses.uottawa.ca/livre/678,/epc/authors/betts/index.htm,301,https://presses.uottawa.ca/livre/678,
http://www.brocku.ca/precipice/,/epc/authors/betts/index.htm,302,https://www.brocku.ca/precipice/,
http://writing.upenn.edu/epc/authors/betts/greyborders.blogspot.com,/epc/authors/betts/index.htm,404,,
http://www.brocku.ca/english/gbetts.php,/epc/authors/betts/index.htm,302,https://www.brocku.ca/english/gbetts.php,
http://writing.upenn.edu/epc/authors/betts/?C=N;O=D,/epc/authors/betts/index.html,200,,
http://writing.upenn.edu/epc/authors/betts/?C=M;O=A,/epc/authors/betts/index.html,200,,
http://writing.upenn.edu/epc/authors/betts/?C=S;O=A,/epc/authors/betts/index.html,200,,
http://writing.upenn.edu/epc/authors/betts/?C=D;O=A,/epc/authors/betts/index.html,200,,
http://www.writing.upenn.edu/pennsound/,/epc/authors/betts/old_index.htm,200,,
http://kswnet.org/kswextra/biblio.cfm?profile=48,/epc/authors/betts/old_index.htm,500,,
http://abovegroundpress.blogspot.com/2008/03/new-from-aboveground-press_06.html,/epc/authors/betts/old_index.htm,200,,
http://www.ditchpoetry.com/trainwreckpress.htm,/epc/authors/betts/old_index.htm,301,https://www.ditchpoetry.com/trainwreckpress.htm,
http://bookthug.ca/proddetail.php?prod=1026,/epc/authors/betts/old_index.htm,404,,http://web.archive.org/web/20130804180308/http://www.bookthug.ca/proddetail.php?prod=1026
http://bookthug.ca/proddetail.php?prod=1889&cat=1,/epc/authors/betts/old_index.htm,404,,http://web.archive.org/web/20130804180332/http://www.bookthug.ca/proddetail.php?prod=1889
http://www.exileeditions.com/2003listA.html,/epc/authors/betts/old_index.htm,404,,http://web.archive.org/web/20160427025019/http://www.exileeditions.com/2003listA.html
http://www.exileeditions.com/singleorders08/harrisward.html,/epc/authors/betts/old_index.htm,404,,http://web.archive.org/web/20130823221010/http://exileeditions.com/singleorders08/harrisward.html
http://www.brocku.ca/precipice/,/epc/authors/betts/old_index.htm,302,https://www.brocku.ca/precipice/,
http://writing.upenn.edu/epc/authors/betts/greyborders.blogspot.com,/epc/authors/betts/old_index.htm,404,,
http://www.brocku.ca/english/gbetts.php,/epc/authors/betts/old_index.htm,302,https://www.brocku.ca/english/gbetts.php,
